File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151204_0057_25627_1_tg_4_3_6.jpeg, x: 211, y: 120
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0092_9539_2_tg_0_3_6.jpeg, x: 200, y: 230
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151204_0057_25627_1_tg_2_5_0.jpeg, x: 189, y: 110
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0089_9415_2_tg_3_6_4.jpeg, x: 186, y: 96
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160122_0078_25463_tg_0_3_0.jpeg, x: 200, y: 286
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160113_0069_28472_2_tg_5_0_7.jpeg, x: 204, y: 147
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0091_9539_1_tg_3_0_3.jpeg, x: 200, y: 148
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160425_0103_25460_tg_4_6_0.jpeg, x: 201, y: 156
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151208_0063_26554_2_tg_3_1_8.jpeg, x: 186, y: 78
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160421_0101_25435_tg_1_0_16.jpeg, x: 202, y: 136
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160220_0143_7606_2_tg_1_7_7.jpeg, x: 189, y: 90
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160419_0095_25302_tg_2_1_2.jpeg, x: 188, y: 203
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160419_0095_25302_tg_0_3_6.jpeg, x: 197, y: 207
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160220_0143_7606_2_tg_4_0_16.jpeg, x: 193, y: 165
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0142_7606_1_tg_3_1_15.jpeg, x: 198, y: 225
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0087_9244_3_tg_0_1_23.jpeg, x: 205, y: 220
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151127_0005_25600_2_tg_0_5_2.jpeg, x: 204, y: 173
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151208_0146_7105_2_tg_5_2_16.jpeg, x: 198, y: 152
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160419_0095_25302_tg_2_7_1.jpeg, x: 200, y: 130
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0141_7818_2_tg_1_3_7.jpeg, x: 200, y: 110
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160119_0073_26558_1_tg_0_5_4.jpeg, x: 200, y: 69
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160115_0071_26749_2_tg_6_3_6.jpeg, x: 188, y: 225
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160123_0079_25344_tg_1_3_11.jpeg, x: 191, y: 126
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160220_0143_7606_2_tg_4_1_10.jpeg, x: 193, y: 221
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160113_0069_28472_3_tg_5_6_3.jpeg, x: 196, y: 159
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151205_0058_25627_2_tg_4_1_3.jpeg, x: 196, y: 178
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160113_0068_25272_tg_1_3_1.jpeg, x: 196, y: 202
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0141_7818_2_tg_4_6_9.jpeg, x: 185, y: 116
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160113_0069_28472_3_tg_3_5_0.jpeg, x: 182, y: 114
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151208_0146_7105_1_tg_4_3_9.jpeg, x: 189, y: 141
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160220_0143_7606_2_tg_2_1_0.jpeg, x: 194, y: 284
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160119_0075_26554_1_tg_1_5_3.jpeg, x: 200, y: 220
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160426_0105_25480_tg_4_0_9.jpeg, x: 193, y: 266
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0066_26749_1_tg_0_9_0.jpeg, x: 189, y: 117
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0089_9415_2_tg_0_4_1.jpeg, x: 188, y: 129
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160426_0104_25480_tg_5_2_6.jpeg, x: 193, y: 202
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160414_0094_25283_1_tg_2_6_2.jpeg, x: 194, y: 211
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151209_0144_7398_1_tg_2_0_1.jpeg, x: 194, y: 198
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151209_0145_7276_2_tg_2_1_6.jpeg, x: 188, y: 132
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151207_0062_26554_1_tg_3_3_14.jpeg, x: 191, y: 194
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160425_0103_25460_tg_0_1_16.jpeg, x: 195, y: 114
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160219_0081_26749_2_tg_1_3_6.jpeg, x: 191, y: 203
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160115_0071_26749_2_tg_1_3_3.jpeg, x: 191, y: 201
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160411_0083_9129_2_tg_0_4_3.jpeg, x: 200, y: 270
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160119_0074_26554_2_tg_3_4_4.jpeg, x: 207, y: 247
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160110_0040_28472_3_tg_3_4_11.jpeg, x: 213, y: 126
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160414_0094_25283_1_tg_2_3_13.jpeg, x: 205, y: 146
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151209_0144_7398_1_tg_2_6_7.jpeg, x: 209, y: 198
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160115_0071_26749_2_tg_1_2_3.jpeg, x: 209, y: 138
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160421_0102_25464_2_tg_3_1_11.jpeg, x: 206, y: 123
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0142_7606_1_tg_0_3_16.jpeg, x: 206, y: 139
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160125_0080_25627_1_tg_1_6_8.jpeg, x: 206, y: 223
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0088_9415_1_tg_2_1_8.jpeg, x: 202, y: 201
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151126_0056_25600_1_tg_5_0_2.jpeg, x: 195, y: 80
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160411_0082_9129_1_tg_0_5_5.jpeg, x: 203, y: 102
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151204_0057_25627_1_tg_2_4_19.jpeg, x: 218, y: 242
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0092_9539_2_tg_5_0_13.jpeg, x: 225, y: 210
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160119_0075_26554_1_tg_0_6_6.jpeg, x: 230, y: 204
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0066_26749_1_tg_1_4_14.jpeg, x: 212, y: 129
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160419_0097_25344_tg_1_0_6.jpeg, x: 222, y: 158
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160113_0069_28472_2_tg_4_3_9.jpeg, x: 220, y: 116
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0142_7606_1_tg_0_0_6.jpeg, x: 224, y: 147
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0092_9539_2_tg_4_7_11.jpeg, x: 254, y: 195
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0142_7606_1_tg_0_2_10.jpeg, x: 250, y: 186
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151207_0061_25849_2_tg_8_0_17.jpeg, x: 250, y: 196
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151204_0057_25627_1_tg_1_3_18.jpeg, x: 239, y: 158
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151208_0146_7105_1_tg_0_5_2.jpeg, x: 232, y: 123
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160113_0069_28472_3_tg_3_1_11.jpeg, x: 218, y: 71
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0066_26749_1_tg_3_5_0.jpeg, x: 230, y: 192
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160425_0103_25460_tg_5_1_6.jpeg, x: 225, y: 168
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160113_0069_28472_3_tg_4_0_0.jpeg, x: 218, y: 126
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160425_0103_25460_tg_1_2_4.jpeg, x: 236, y: 201
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151208_0146_7105_1_tg_4_0_1.jpeg, x: 230, y: 159
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160425_0103_25460_tg_4_0_6.jpeg, x: 203, y: 98
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160119_0076_25849_2_tg_4_2_8.jpeg, x: 205, y: 94
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160119_0073_26558_1_tg_3_4_8.jpeg, x: 224, y: 183
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151208_0146_7105_1_tg_4_1_1.jpeg, x: 224, y: 168
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160426_0106_25600_1_tg_0_0_7.jpeg, x: 232, y: 259
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160119_0075_26554_1_tg_3_3_6.jpeg, x: 229, y: 225
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160110_0040_28472_3_tg_3_4_10.jpeg, x: 197, y: 124
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151205_0059_25627_3_tg_1_0_14.jpeg, x: 200, y: 114
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0142_7606_1_tg_3_1_2.jpeg, x: 202, y: 117
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151209_0145_7276_1_tg_1_3_10.jpeg, x: 197, y: 102
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0142_7606_1_tg_4_1_1.jpeg, x: 182, y: 277
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151127_0005_25600_2_tg_0_1_10.jpeg, x: 196, y: 112
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160421_0100_25433_tg_1_1_2.jpeg, x: 193, y: 224
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151209_0143_7398_3_tg_2_2_10.jpeg, x: 193, y: 195
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160110_0040_28472_3_tg_4_1_8.jpeg, x: 187, y: 114
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151209_0145_7276_2_tg_0_4_2.jpeg, x: 197, y: 126
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160122_0077_25849_1_tg_6_4_20.jpeg, x: 197, y: 138
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160414_0094_25283_1_tg_2_5_5.jpeg, x: 191, y: 105
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160421_0099_25432_2_tg_1_2_6.jpeg, x: 198, y: 184
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0089_9415_2_tg_6_5_10.jpeg, x: 194, y: 96
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151127_0005_25600_2_tg_0_0_11.jpeg, x: 200, y: 122
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0091_9539_1_tg_1_6_0.jpeg, x: 204, y: 138
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160411_0085_9129_3_tg_5_2_6.jpeg, x: 205, y: 295
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160119_0075_26554_1_tg_0_0_6.jpeg, x: 207, y: 143
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151209_0145_7276_2_tg_4_7_0.jpeg, x: 170, y: 299
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160411_0082_9129_1_tg_2_6_6.jpeg, x: 189, y: 153
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0091_9539_1_tg_2_2_0.jpeg, x: 177, y: 115
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160122_0077_25849_1_tg_2_1_12.jpeg, x: 191, y: 291
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151215_0022_26558_3_tg_5_1_15.jpeg, x: 155, y: 141
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0141_7818_2_tg_6_3_5.jpeg, x: 179, y: 80
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160414_0094_25283_1_tg_2_0_5.jpeg, x: 157, y: 276
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0091_9539_1_tg_2_4_3.jpeg, x: 169, y: 88
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160421_0100_25433_tg_0_4_13.jpeg, x: 169, y: 155
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160426_0104_25480_tg_4_0_8.jpeg, x: 171, y: 123
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160119_0075_26554_1_tg_4_4_12.jpeg, x: 169, y: 189
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160426_0104_25480_tg_5_2_0.jpeg, x: 164, y: 267
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160219_0081_26749_2_tg_5_4_17.jpeg, x: 149, y: 299
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160411_0086_9244_1_tg_1_4_0.jpeg, x: 186, y: 164
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151126_0056_25600_1_tg_5_3_20.jpeg, x: 173, y: 297
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151209_0143_7398_3_tg_2_7_2.jpeg, x: 187, y: 127
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160426_0104_25480_tg_2_4_2.jpeg, x: 155, y: 304
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151209_0143_7398_3_tg_1_6_2.jpeg, x: 184, y: 199
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160123_0079_25344_tg_0_0_15.jpeg, x: 182, y: 72
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160122_0077_25849_1_tg_3_4_8.jpeg, x: 187, y: 211
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0087_9244_3_tg_3_3_16.jpeg, x: 206, y: 181
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160220_0143_7606_2_tg_3_3_24.jpeg, x: 209, y: 254
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151215_0022_26558_3_tg_5_1_3.jpeg, x: 206, y: 150
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151209_0144_7398_1_tg_0_1_4.jpeg, x: 206, y: 203
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0066_26749_1_tg_6_3_13.jpeg, x: 203, y: 168
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160115_0072_26558_3_tg_2_1_8.jpeg, x: 203, y: 171
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160426_0106_25600_1_tg_1_0_2.jpeg, x: 201, y: 163
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160119_0073_26558_1_tg_3_3_10.jpeg, x: 203, y: 180
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160115_0071_26749_2_tg_2_0_2.jpeg, x: 202, y: 171
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160119_0075_26554_1_tg_2_3_14.jpeg, x: 195, y: 134
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160426_0104_25480_tg_0_1_6.jpeg, x: 207, y: 302
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160113_0070_28472_1_tg_2_1_6.jpeg, x: 204, y: 164
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0090_9415_1_tg_0_0_11.jpeg, x: 200, y: 291
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160119_0075_26554_1_tg_3_4_11.jpeg, x: 203, y: 251
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0066_26749_1_tg_2_1_16.jpeg, x: 204, y: 206
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0087_9244_3_tg_4_0_17.jpeg, x: 197, y: 134
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0091_9539_1_tg_3_5_2.jpeg, x: 197, y: 118
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0066_26749_1_tg_1_2_3.jpeg, x: 197, y: 118
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160113_0068_25300_tg_0_1_14.jpeg, x: 204, y: 155
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151209_0145_7276_1_tg_4_2_0.jpeg, x: 206, y: 159
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160123_0079_25344_tg_0_5_9.jpeg, x: 195, y: 82
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160414_0094_25283_1_tg_0_5_8.jpeg, x: 204, y: 141
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160119_0073_26558_1_tg_2_0_15.jpeg, x: 207, y: 160
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151205_0058_25627_2_tg_1_4_6.jpeg, x: 209, y: 137
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160426_0105_25480_tg_5_5_8.jpeg, x: 209, y: 130
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0092_9539_2_tg_5_3_8.jpeg, x: 212, y: 171
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0142_7606_2_tg_1_6_14.jpeg, x: 215, y: 148
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0089_9415_2_tg_5_7_9.jpeg, x: 221, y: 117
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160119_0074_26554_2_tg_5_4_2.jpeg, x: 200, y: 152
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0089_9415_2_tg_2_0_13.jpeg, x: 195, y: 127
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160426_0104_25480_tg_5_0_2.jpeg, x: 198, y: 227
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160219_0081_26749_2_tg_2_2_6.jpeg, x: 200, y: 195
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160421_0099_25432_2_tg_1_0_4.jpeg, x: 200, y: 138
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151205_0059_25627_3_tg_0_3_1.jpeg, x: 186, y: 118
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151214_0065_26558_2_tg_0_4_8.jpeg, x: 198, y: 178
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0142_7606_1_tg_3_0_2.jpeg, x: 198, y: 159
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160113_0067_25288_tg_0_0_9.jpeg, x: 196, y: 171
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0066_26749_1_tg_1_3_14.jpeg, x: 209, y: 212
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160113_0069_28472_3_tg_1_1_14.jpeg, x: 187, y: 294
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160411_0085_9129_3_tg_1_3_10.jpeg, x: 197, y: 127
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151208_0064_26558_1_tg_0_4_1.jpeg, x: 197, y: 145
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151204_0057_25627_1_tg_4_2_15.jpeg, x: 195, y: 137
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160426_0106_25600_1_tg_5_6_0.jpeg, x: 179, y: 218
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151207_0062_26554_1_tg_0_2_15.jpeg, x: 190, y: 177
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151205_0059_25627_3_tg_1_2_2.jpeg, x: 192, y: 140
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0091_9539_1_tg_2_1_4.jpeg, x: 191, y: 80
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151205_0060_25849_1_tg_6_5_9.jpeg, x: 191, y: 184
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0092_9539_2_tg_5_0_6.jpeg, x: 198, y: 124
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160411_0086_9244_1_tg_3_2_6.jpeg, x: 198, y: 144
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151215_0022_26558_3_tg_1_0_9.jpeg, x: 202, y: 187
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160110_0040_28472_3_tg_4_1_6.jpeg, x: 198, y: 129
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151208_0063_26554_2_tg_2_4_10.jpeg, x: 200, y: 179
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160119_0075_26554_1_tg_1_0_8.jpeg, x: 202, y: 143
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151208_0064_26558_1_tg_1_3_18.jpeg, x: 198, y: 123
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160425_0103_25460_tg_5_4_16.jpeg, x: 195, y: 111
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151208_0146_7105_2_tg_3_0_4.jpeg, x: 200, y: 175
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160419_0098_25432_1_tg_4_6_5.jpeg, x: 202, y: 210
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160115_0071_26749_2_tg_6_1_15.jpeg, x: 194, y: 168
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151205_0060_25849_1_tg_0_1_5.jpeg, x: 197, y: 110
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151208_0063_26554_2_tg_0_1_4.jpeg, x: 200, y: 148
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151209_0145_7276_2_tg_4_1_6.jpeg, x: 185, y: 201
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160119_0074_26554_2_tg_6_0_8.jpeg, x: 191, y: 190
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160119_0075_26554_1_tg_1_3_0.jpeg, x: 196, y: 168
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160119_0076_25849_2_tg_1_0_1.jpeg, x: 196, y: 139
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151208_0064_26558_1_tg_2_1_18.jpeg, x: 200, y: 216
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0141_7818_1_tg_2_1_2.jpeg, x: 198, y: 93
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151207_0062_26554_1_tg_5_3_5.jpeg, x: 203, y: 142
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151207_0061_25849_2_tg_4_3_7.jpeg, x: 207, y: 165
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151208_0146_7105_2_tg_2_4_3.jpeg, x: 196, y: 108
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160113_0068_25272_tg_1_2_16.jpeg, x: 198, y: 116
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160113_0069_28472_3_tg_3_5_1.jpeg, x: 202, y: 124
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160125_0080_25627_1_tg_1_3_4.jpeg, x: 211, y: 246
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160113_0069_28472_3_tg_1_1_12.jpeg, x: 208, y: 123
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160113_0069_28472_3_tg_4_3_7.jpeg, x: 199, y: 68
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0142_7606_2_tg_1_4_0.jpeg, x: 211, y: 177
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160414_0093_25283_1_tg_1_5_6.jpeg, x: 206, y: 158
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0089_9415_2_tg_3_7_3.jpeg, x: 218, y: 136
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160113_0067_25288_tg_0_8_4.jpeg, x: 207, y: 109
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151208_0146_7105_2_tg_5_6_6.jpeg, x: 223, y: 216
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0066_26749_1_tg_2_0_3.jpeg, x: 212, y: 98
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151205_0059_25627_3_tg_4_0_10.jpeg, x: 213, y: 108
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0141_7818_1_tg_2_4_10.jpeg, x: 206, y: 123
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160414_0094_25283_1_tg_0_6_8.jpeg, x: 206, y: 108
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160419_0098_25432_1_tg_4_6_10.jpeg, x: 180, y: 276
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160414_0094_25283_1_tg_3_5_13.jpeg, x: 205, y: 155
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160411_0086_9244_1_tg_1_3_24.jpeg, x: 206, y: 123
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160119_0074_26554_2_tg_4_0_7.jpeg, x: 197, y: 96
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160123_0079_25344_tg_0_0_2.jpeg, x: 188, y: 67
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0088_9415_1_tg_2_2_18.jpeg, x: 193, y: 228
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160113_0067_25288_tg_0_4_5.jpeg, x: 188, y: 225
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151205_0060_25849_1_tg_1_1_17.jpeg, x: 187, y: 191
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160115_0072_26558_3_tg_1_4_16.jpeg, x: 157, y: 168
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0141_7818_2_tg_5_1_7.jpeg, x: 157, y: 96
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160412_0089_9415_2_tg_0_3_10.jpeg, x: 161, y: 133
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20160419_0098_25432_1_tg_3_1_4.jpeg, x: 177, y: 183
File: C:/Users/linh/Downloads/archive/InkData_word_processed_2\20151224_0141_7818_2_tg_5_1_6.jpeg, x: 167, y: 85
